2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] conhost.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] WmiPrvSE.exe
2026-05-23 16:12:33,102 | DEBUG    | [PROCESS_BASELINE] conhost.exe
2026-05-23 16:12:33,110 | DEBUG    | [PROCESS_BASELINE] glazewm.exe
2026-05-23 16:12:33,111 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,114 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,114 | DEBUG    | [PROCESS_BASELINE] AutoModeDetect.exe
2026-05-23 16:12:33,114 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,117 | DEBUG    | [PROCESS_BASELINE] DAX3API.exe
2026-05-23 16:12:33,117 | DEBUG    | [PROCESS_BASELINE] unsecapp.exe
2026-05-23 16:12:33,117 | DEBUG    | [PROCESS_BASELINE] thide.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] Spotify.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] RtkAudUService64.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] PowerToys.Peek.UI.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,120 | DEBUG    | [PROCESS_BASELINE] AggregatorHost.exe
2026-05-23 16:12:33,128 | DEBUG    | [PROCESS_BASELINE] NisSrv.exe
2026-05-23 16:12:33,131 | DEBUG    | [PROCESS_BASELINE] OneDrive.Sync.Service.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] sihost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] WTabletServiceISD.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] PowerToys.FancyZones.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] uihost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] OneDrive.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
